Este {tmkeyword} é divertido, mas os anúncios aparecem o tempo todo e atrapalham a jogatina.
Signing up for multiplayer {tmkeyword}s/missions takes a while.I'm still trying to sign up though.The {tmkeyword} is one of the best mission {tmkeyword}s I've played. But it would be nice if players could break into any building they want to.
I love GTA and it's kind of like GTA and it gives me a good feeling when I'm mad about something I can go kill them and it has amazing amazing amazing amazing guns it is really really fun and I really like it it's pretty cool so yeah and I think you should really make some more {tmkeyword}s like that cuz it is really fun and I like to play all the time but the ads every time it kind of makes me mad because I'm playing and it's so fun but I can't play it every time the ads come up and then I have to wat
Amazing {tmkeyword} with great graphics and missions.The {tmkeyword} has amazimg customizing features especially the body and head features are marvellous. The {tmkeyword} is not boring even after downloading it multiple times again and again. Pls allow the character to swim and hope more future updates will provide more story and also looking forward to a more prominent and main story for the {tmkeyword}
I loved the experience and fun while playing this {tmkeyword} its really a fun off-line and online {tmkeyword} to play but there is something you need to fix like adding more weapons like smg and rifles update the {tmkeyword} frequently it has been 4 years and 2 new city's are finally added add some new modes and story also with vehicles and bot AI
This {tmkeyword} is absoulotly amazing, the controls arent the greatest but {tmkeyword}play is done very. The {tmkeyword} file isnt large and yet you're still able to do many things within the {tmkeyword}. Which makes it an amazing experiance, along with being able to play it offline or online. Its a great copy of GTA...
Everything is good about the {tmkeyword}.. only that the {tmkeyword} speed is fast, especially when one is on foot. Someone walks out of nowhere and boom am toasted 😂 increase more features like sniper, swimming and other water features..I drown all the time yet am a good swimmer. An offline multiplayer mode would be a gift.
It is the best GTA like android {tmkeyword} I have seen apart from the main android GTA {tmkeyword}. From amazing graphics to stylized {tmkeyword}play, this {tmkeyword} has it all. The only problem iss that it lags every once in a while but regardless, I can't wait for Payback3.
The {tmkeyword} is all good with one of the best menus and customization features but walking with an analog stick rather than a dpad would be better plus plz make the map more vast with more unique missions...and also no offence but the voice for the main character somewhat feels not suitable. The voice just dont have that energy
I give it 5 because its a great {tmkeyword} to play with graphic are good and vehicles are good especially rocket car but it doesn't have much stability please make the graphic high like rtx 😊😊 and in multiplayer the car going to road glitches and some time kills the player to please make rtx graphic and the multiplayer glitch
The {tmkeyword} was awesome, I loved the graphics and missions, but it would have been more better if one could enter inside houses,ride motobike,swim and have more missions.Also make the police 🚓 to be able to attack you while flying and when you are on a boat ⛵
Hey thanks for this nice {tmkeyword} Please improve running and walking , make it more real . Add more outfits and clothes for head to foot . Add customizing the controls to put the controls where we want . And make the driving first person camera inside the car , it's more fun and real . But generaly it is a nice {tmkeyword} and im playing it every day Thanks and i'm waiting for the next update with some of these things . Bye
Yea it's a very good {tmkeyword} missions are there Good graphics you can race in the campaign mode or even play multiplayer and some challenges are there the people of Apex designs this {tmkeyword} is fun to play I love it very much it's a {tmkeyword} you can play anywhere and any time I love pay back 2
This {tmkeyword} is exceptionally brilliant. I thank the producer. You can drive any car, access and use any weapon of your choice, the controls are excellent. The missions are superb. How else can I describe this {tmkeyword}? Kudos to the {tmkeyword} and the maker.
Can you please do these following ideas: -Be a cop and not get arrested (at least something like that, please.) -Turn signals -Be able to turn off the lights without the sirens for the SWAT and police car -And stop the traffic (most of the time people that are driving makes a bad turn and stops and more people drive there and then they're stuck there until you restart or kill them all.) Thank you! :) Other than that, keep up the good work! 👍😁😊🙂😀
It is an amazing app. New level and new experiences of racing this is the best {tmkeyword} in crime and action so I suggest that make more levels and more weapons like maimi crime vice town and make a military Base for stealing tanks and helicopters and please make the graphics more good when it get hang I dont even like it
one of my favorites very addictive {tmkeyword} I love the prison break one it was so hard for me and I love being frustrated in a good way
It's the best {tmkeyword} EVER, easy to understand and once you've started playing you get hooked ❤️❤️❤️
Good {tmkeyword},but No greater than GTA by Rock Star There more attractive and difficult missions also... *Available in ios and in android.... *only want just 2Gb space for play smoothly.... #There have.... *Racing missions... *Killing missions... *Gang War... *Online and Offline missions... JUST GOOD
y'all need to try it for real I've installed and played it over 5 different times on my various gadgets. Fr it rocks
"Best {tmkeyword} of {tmkeyword} world. SUPER FAST CAR IS (ROCKET CAR AND X55OR) This two cars is overspeed and sportskit but superhit."
A big improvement has been noticed. This {tmkeyword} is exciting because of the races , online matches , achievements and Challenges. I love this {tmkeyword} and advise all the people who haven't yet downloaded it to download it now. And those who have downloaded it to please rate it. Thanks for ur attention. Good bye for now 🖐️
this {tmkeyword} is the sigma boy {tmkeyword} I've never seen in my life so there is one problem there is no assault rifle but it's still fun
It is impressive and fantastic like GTA San Andreas , also you can play multiplayer on the {tmkeyword} with all the people on the world and you can team up with computer's to get the Swag from the enemy and you can race with other cars.
payback is a really fun {tmkeyword} and to unlock new fun levels is really fun.
very interesting {tmkeyword} love it actually any one that does not recommend it is on his own better than GTA but it has a bug i think
I played this with my sibling at the year 2015 I played it a lot of times back then and got all of the rainbow bullets on every gun and I deleted it on 2016 sadly it doesn't have save system and all my rainbow bullets sadly gone and brings memories playing this have the same controls and everything from back then.
is a good {tmkeyword} but i think add new feature and new cars amd add new story line and combine all maps like a open wprld {tmkeyword} new obb updates add this is legendry {tmkeyword} and this gamr is improvement need a apex legend company increase a {tmkeyword}
best {tmkeyword} it is full of missions this {tmkeyword} is craziest for Android which is looks like gta iv graphics quality is best but it wants more updates to look like gta v {tmkeyword}
I am too young to play GTA but think it is a great idea for a {tmkeyword}. I have been looking for a good substitute for GTA for a while but have only found fake, Bad, boring {tmkeyword}s... Untill I found this {tmkeyword}. The graphics are good, lots of fun things to do, and a great online battle mode. I love the idea of no mic's in online so that I can use online without risks of toxic people. I love this {tmkeyword} and recommend it.
it well its a good sandbox {tmkeyword} but then you will have to play to unlock things is well a good thing for me work hard get this type of {tmkeyword} but there is a transaction which i dont blame the developers they need to make money so yeh install it if you want to customize a level of your chossing and go ham and kill everyone dont worry they respawn
There are some thingsyou need to fix in this {tmkeyword} if you want to make you company more better okay look No1. The player need to swim No2. The player needto open a door when entering a car,airplane,or boat No3. It need to be free roam No4. there should be more weapons and cars No5. There should be gun stores or other shops and health package around a city No6. Thereshould be a health bar No7. The water in the {tmkeyword} need to be more realistic please reply me as soon as possible when will you fix tha
I really love playing this {tmkeyword} I have been playing it for years now I highly recommend this {tmkeyword} to anyone looking for a fun experience in a video {tmkeyword}
This is a better than Gta vice city the graphic design and more are really good I rate it 9999/10
Pay back 2 is a good {tmkeyword} there are many missions and {tmkeyword} modes and if the developer is reading this is it possible to merge all the maps and make it free roam in both singleplayer and multiplayer and can you make it so you can do missions if you want and if you don't want to do missions you can explore if you make like I said I think it will become GTA 5 Android if it's possible make it like this
it's a good {tmkeyword} with high graphic in a poor size of the app specialy I play and liked the custom one
this {tmkeyword} is best in less storage high quality and best graphics
its just so fun and it's an offline {tmkeyword} which makes it amazing 🤩🤩 I love it !!!
it's very good {tmkeyword} I like it very very I wish developers make part 3 of this {tmkeyword} as soon as possible ❤️‍🩹
me play this {tmkeyword} age 2 years its my favorite {tmkeyword} list 1 no. its graphic its best. Thank you.
I don't usually review stuff, but this one I had to. As far as mobile {tmkeyword}s go, this one is definitely up there with the best. Quality graphics, easy controls, and no glitches/bugs at all.
This {tmkeyword} is really cool! with many modes on it and a 1980's songs poppin out there its so good that the backround song give me happy in the {tmkeyword}, with the good graphics, good 1980 songs, and good {tmkeyword}play! i should rate you 5 because of the amazing content you had on your {tmkeyword}!. Thanks!.
This {tmkeyword} is sooo adiiictive. However, I have few suggestions; 1. In CUSTOM mode, the ability to select our Ai teams/enemies, a custom race in which all the roads are joined and option in which {tmkeyword} pieces die only once like real-life without resurrecting 2. In Campaign mode such as Gangster Warfare, resurrecting {tmkeyword} piece should only emerge from designated spot and not anywhere because they have advantage to waste you and you can't do anything to them in that their ghostlike moment
I really don,t know Payback² is very good {tmkeyword} this is very bestest {tmkeyword} ever on play store before I am download I thinking Payback² is worst {tmkeyword} but after I download And play I like this {tmkeyword} and this {tmkeyword} is touch my heart
This {tmkeyword} is fantastic proo taa hahahaha, is good {tmkeyword} and interesting, keep it up but bring payback 3 ,we are waiting 🎁😂🤣 but there's small problem sometime the map change it direction and also the car can stack and it can't move, have to quit and start again, please check all this for us but great job 👌👌😊
Ha ha ha play to known only ! Well {tmkeyword} ! Oh everyone say free fire is the best but i think this {tmkeyword} can bit free fire easily ! I have no experience about GTA series but i think It's just like a GTA ? Rather than it's a good {tmkeyword} within 188 mb storage after download with 7 months later here if you visit regularly you get may be 6,8,16, coins but i am sure min you het 6 coins daily “if you visit regular " play to know how good the {tmkeyword} is ! Thank you !
This is a suberp {tmkeyword} the only thing that i would like you to add is Biggermaps,Biggerspaces on the maps,You can choose the maps on your server in online,more people,freeroam mode,and more structors(like gas stations,Restaurants, and more)other than that this is a great graphics {tmkeyword}.
Excellent {tmkeyword} , Low size with High Graphics, excellent {tmkeyword}play. Who love playing GTA will definitely love this {tmkeyword}. The only problem i found is whenever u die or fail in mission u have to start from mission 1 i.e. u will have to play previously completed mission all again. Everything else just fine. 5 🌟
This is the most amazing {tmkeyword} under 100mb for GTA lovers I enjoy this {tmkeyword} to much. To the developers please fix networking issues some time we had some disconnecting problem from {tmkeyword} and remove forced to watching ads I'm not able to skip those long ads. I hope you fix it in your next update
This {tmkeyword} is really good {tmkeyword} and amazing and more features and more vehicles like cars but this {tmkeyword} has no bikes and other vehicles so I believe your company fixed more features. Then I believe your company decide payback 3 . This {tmkeyword} has good graphics so l give 5 star . I recommend all of you download this {tmkeyword} and enjoy and this {tmkeyword} has no lag and hangs. Similarly payback 2 your company make more {tmkeyword}s. Company should add more guns . I hope your company is most famous.
This {tmkeyword} is very good overall.. although I have some suggestions for this masterpiece.. first of all add more gun like more assault rifles and stuff like that... Secondly add an open world map where we can like earn money rob banks and torment NPCs... Thirdly I would sooooo like to see bikes in this {tmkeyword}... If you add these few things then this {tmkeyword} will be almost on par with gta 5.. also bigger map please... Though it is already big enough a more bigger one for the open world would just do it
This {tmkeyword} is extremely amazing. I think it can even be compared to GTA. But i think that you should add war jets and ships to the new update to make it more fantastic. Anyway, the {tmkeyword} is really fantastic and i think that you should all diwnload it.👍👍👌
this {tmkeyword} is like gta5. i like the graphics and animations. but it does not show health bar. 🙏🙏🙏🙏😁😁😁😁😁😁😁
I love this {tmkeyword} a lot Because the graphics are super and missions are very tough and cars .............. And also one thing this {tmkeyword} needs a jump button and there are no different roads I'm not saying that this is not a good {tmkeyword} Just I want some more that's it
the {tmkeyword} is amazing completing level from starting to end make us engage more to complete the level because of its toughness and more tricky locations and the control needed to complete the level I would give 9/10 marks to this {tmkeyword}
Best {tmkeyword} to play..it includes all types like racing,shooting,robbery,capturing,defending....its just like gta..the graphics also very nice..i love this {tmkeyword}...the only thing that annoying is the AD..it comes after completing every mission..we cant even skip that..
I ment to put 5 in a half but it's all right tho but um ya the Creator of this {tmkeyword} is a person that knows how to make a {tmkeyword} but he or she should add a little bit More feature's to the {tmkeyword} but I would say that he did a good job but just add a little bit more details and graphic's but he or she should make a payback 3.
I love this {tmkeyword} this is little bit similar to GTA .i am so addicted to this {tmkeyword},there are more places to explore and different insane vehicles such as rocket car,x500 or lamborghini, helicopter and tank! And a small remote control car. But i need some real world cars such as SUPRA, BUGGATTI,KEONEGGS JESKO, LAMBORGHINI AND BUILDINGS THAT I COULD GO INSIDE THANK YOU😊
This is the best {tmkeyword}s ever I don't play any {tmkeyword} but this is smoothly working and graphics have no word many misson in this {tmkeyword} and fun of them and the vehicles are very interesting so the {tmkeyword} is best I request to make new story mode and many modes anyone install the {tmkeyword} is best . Thanks you for making these type of {tmkeyword}s and made payback 3 , 4, 5 please and improve your graphics I lucky to play this {tmkeyword} ☺☺☺❤😉😊🙂
Hey Developers,i think u guys should consider the below suggestions to enable payback² be a must play {tmkeyword}. 1- More cars with special abilities,cos only the RV truck that has one. 2- Sniper should be included among the weapons list and sniper missions too. 3- Please can u show ur character "actually "_entering the vehicles 4- The Character customization should be improved upon and add a place for names 5- Try to re-edit the all the avatars movements and make them more unique 6-Trytoshowourboss
Very nice {tmkeyword} its graphics are soo good. I liked the story mode. I have 3 suggestions for this {tmkeyword}.1 new mode: you can add new mode like similar to capture the swag.2 Ak 47: you can add this weapon if you want.3 mustang: you can add new car like mustang which is strong. I liked this {tmkeyword} and i am playing this {tmkeyword} from 2 years and this {tmkeyword} is fantastic 👌👌👌and thankyou so much to add more maps
My experience It's like real life driving, killing, escaping, stealing and drifting
it's really good.. everything about it is dope.. even the graphics
Hello , thanks for your {tmkeyword} ! It's really good . I recommend that you could add more weapons and please add helicopter ,tank,and on foot control setting. It'll be very good if you add plane and a airport map in the {tmkeyword}.
Hey the {tmkeyword} is perfect like this, but it would be cool if you could make an update that could be, that the cops once you're far from them they go back to their cars when they're out, and maybe other thing, is that add sound effects listening what the cops say in the walkie-talkie, but maybe this would take a lot of time or is impossible do this on mobile and i know is a update full for cops, but I don't know maybe you read this comment and think about it.
You can choose this {tmkeyword} if you're looking to play GTA on mobile. This {tmkeyword} can be played both online and offline. The graphics and AI used are great. There are some maps and vehicles which can be bought through in-{tmkeyword} coins earned.
best but you should upgrade the way players and NPCs enter cars they should open the door lyk literally please help and fix that and add more weapons like SMGs rifles AK-47 and other cars like Bugatti Chirons And many other cars and you should make a garage for cars where you can customize your own car and players should be able to enter buildings and you should add a club where NPCs can go and dance
Payback 2 is the only {tmkeyword} I have on my phone and I think is the best {tmkeyword} with good graphics and battles, races etc. But I think you could add some vehicles like bikes or jet fighters etc(if possible). Thanks.
ah! this {tmkeyword} is the best,with good cars and scenarios.its almost good than GTA.But there is one problem,you should add more vehicles,and make the {tmkeyword} more realistic,like entering in houses or banks and robbing.But anyways keep it up👍👍
This {tmkeyword} has a lot of potential but the dev are not using it... They make the gaming experience horrible by ads and there is no team up system in online matches which is so unfortunate.. They should add bikes too the vehicle physics is good but the heli control is horrible.... Then they should add clan system and rank sytem so that there can be clan wars and different kinds of events and rewards there is a lot of potential but not using it... 🥲 i really hope the devs make it better
I always played this {tmkeyword} when i was 5 something like and now i am 13, like 2 days ago i got this ( Pay back 2 ) on my recomended now after 8 years i am playing the {tmkeyword} again. In last years i forgot its name to ( Payback ) i always tried to fi d it but i atlast i found it again, there are some problems that i still remmeber like it laging and i would like the creators to make the the {tmkeyword} more realistisk and smoother. Otherwise it's a good {tmkeyword}
First of all the {tmkeyword} is good and addictive, this my suggestion: add more guns in the next update like sniper and guided missiles and add attack helicopter like AH-64 with mounted gun and missiles and new controll type for the helicopter like accelerometer for a better controll and add crosshair for its gun and missiles, the problems with bots is they can't fire their guns in the sky when their is a helicopter copter flying around and they can't reverse their vehicles when they stuck.that's all
This is probably my favourite,while everybody saying there needs some more vehicles,animations,etc.... I'd say do it if you like it,since I'm kind of ok from all things here,it has some really good features since this is a free {tmkeyword}...Keep it up,devs.
Does are one of the best {tmkeyword} in life. I so much love this {tmkeyword} I don't think there is other {tmkeyword}s that can play with out data but only this {tmkeyword}. Graphics good , control, good everything is good about this {tmkeyword} every day I play the {tmkeyword} even when am boring.i can wait anymore to talk about this {tmkeyword} if you understand me as a measure man try and download this I think you we more understand me than this.also my feed back issue is that I love to see the kind of {tmkeyword}. But I found as I could but I ca
I play this {tmkeyword} with a friend all the time it is awsome! I love how this {tmkeyword} is still being updated and looked after. This {tmkeyword} is perfect for the ones that just want a good time. creator i have a couple of suggestions. Ok this {tmkeyword} needs a sniper of some sort your hold the shoot button to aim and let go to fire. Also you should be able to place more C4 and then blow them up.......Please creator this {tmkeyword} has so much potential....lets make it happen..........please....please.............please
this {tmkeyword} is the best love it and l hope for payback 3.
This is actually a very nice offline {tmkeyword} and graphics are also quite good but this can be more better if you modify this by adding some bikes more maps, different missions and races like different bike, races tracks something like simulation {tmkeyword}s Thank you 😊
Quite nice of a {tmkeyword} everything here is great and I'd like to give it a 5 Star For sure Though, You can remove the roket car knockout mode cause it forms absolute chaos. I know many people may not agree but these are my thoughts. But , I absolutly love it Its a really nice {tmkeyword} for timepass and even quite interesting.
It's an amazing {tmkeyword} but you die drowning and the world is a bit too small,I also wish you could enter the police station wherever it is but overall it has great vibes of gta,thanks for adding two more cities and campaigns,beat them all,pls add two more story modes with new cities
i love this very much place what the payback3 is it available now
For the past few years, This {tmkeyword} has improved big time like seriously BIG, The details of the civilians and you are very amazing, And the graphics has been better than ever, And the ragdolls really changed everything for me because when I used to play this last year ago they die very weird like they just stand straight and fall to the ground which is hilarious, But anyways this {tmkeyword} is one of the best Open world {tmkeyword}s in store, Keep it up 😆
please can they bring out payback 3 the {tmkeyword} is so interesting let the company bring out 3
Awesome {tmkeyword} for 16+.....however too addictive...... It would be good if the system would have a variety of areas! Like a circus.... Or a desert..... Rest everything is too good..... Loved the {tmkeyword}... And ya.. I would be good if the helicopter could be accessed easily!... That's all
This will make it easier to use than I thought I was going through my mom jou to do in a day or night. {tmkeyword} of the year and a day after the warranty is it easier for me and I was able to use it as a result, but they are also a number on it. {tmkeyword} shake the feeling is easier than you might think of it easier to get the warranty. Asphalt shingles treatment of it easier than ever for a few minutes before the end, and it was able the end up with a few other people to do the same time as you are able
It's very interesting, I should say amazing. Can't wait to see the characters swimming, because it's annoying when the character mistakenly fall into the water and get drown without able to move.
Everything is perfect.I have recommended all of my friends to play this {tmkeyword}.Each one of them have enjoyed playing this epic {tmkeyword}.However it would be more fun if swimming in the water was possible as it is very annoying that each time you fall in the water you drown.Keeping that aside,five stars from my side.
wonderful {tmkeyword} and very nice graphic i like it so much.but i would like if u add more speech to the player and some bikes.When the {tmkeyword} start playing frame by frame and you done a explosion and some stunt it would look awesome like slow motion but it also annoy plz fix it.great graphics and {tmkeyword}play i suggest it to everyone.
I love the {tmkeyword} so much that I can't resist playing it. It's like gta on phone but if you could please 🙏 make the character see the person giving the mission, enter buildings and give the character a house, add motorcycles it would make the {tmkeyword} good
It is the most complete and good {tmkeyword} that I have seen and played, it has many modes, there are no bugs, I have played it for years in a row without any problem, it is undoubtedly one of the best multiplayer solo {tmkeyword}s that exist.
the best gta clone I ever played also jump should be ADDED !!!!!!!
is the best offline and online {tmkeyword} and do it that it will have it house
The best {tmkeyword}. It contains everything. It's much better than today's battle {tmkeyword}s which demands a lot of storage. Morever, it can be played offline except the multiplayer mode. I would like to reccomend it to the others.
I give it 5 star this {tmkeyword} is really very awesome it's graphics is too good control of cars is also very easy but if developer add a new map , and other facilities like swimming , jumping and new cities There is no doubt that it will become the best {tmkeyword} on Android.💪
Just like GTA, very interesting. I just hope that in the next upgrade, they add more features like swimming, biking and also make the money easier to get. It would be best if we could interact with people and buy houses.
It's so fantastic {tmkeyword}s whenever I feel bored I come to play it just one thing I don't like about this that is vehicles its having all things and gives the full feel of GTA like {tmkeyword}s but just one thing can make is more fantastic is adding bikes or two wheeler in this just one or three are enough
nice {tmkeyword}, though your comany is small you have done a great job guys. pay back 2 is the one of the great {tmkeyword} i have ever played.great graphics and nice {tmkeyword} play.i have gave only 4 stars because controlling is somewhat difficult, hope you will implement those controlling options. In all other aspects the {tmkeyword} is perfectly awesome
it is fun and enjoyoble but it feels you to watch add
Its a very mind freshing {tmkeyword} I really like that {tmkeyword} and the cars and missions are really amazing I'm very impressed by that {tmkeyword} its my favourite {tmkeyword} and i like to play it whenever I get bored at home and obviously when I have free time I really enjoyed the every mission and the weapons I used are really awesome I forget my all troubles while playing the {tmkeyword} I play many {tmkeyword}s but that one is really different from others .I advise my friends my family members and my cousins to play this {tmkeyword}
I love the the {tmkeyword} personally but it's just the ads every time I get done what's the challenge but I'm still waiting outside cuz it's the best {tmkeyword} 10 years old and the {tmkeyword} is so good I love it I used to play on every device I got but............ They all got smashed so........... I can play on this device and I love it! The developer of the {tmkeyword} used to do more {tmkeyword}s like payback 2 when you do way more {tmkeyword}s they will be really good I don't know how they got to do to how can you make better?
This is just the {tmkeyword} i have been looking for. There is a lot of fun inside. Its almost like GTA on your phone. I have been spending more time on it. Yes there is some graphics and glitch problem but for the size and the fun its worth it.
this {tmkeyword} is so interesting that I play it any time that i am bored
It has perfect perfect things and you get to play against each other in it's pretty good for a natural I have to they do need to put in a bit more effort on o that's pretty good enough no I still say the textures are good but they need more work make them look a bit more
The {tmkeyword} is awesome,it's a great {tmkeyword} the graphic are okey ,no ads big up you guys,but something I need to ask is that if you can make the guy swim so that he can not drawn and also it could be more interesting if you introduce new cars and also motorbikes
Such an awesome {tmkeyword} I've ever seen It holds a short size of storage and it performs like a high graphics {tmkeyword}! I'm really pleased with that. I've no complain I didn’t saw any type of lack. It runs so smoothly!
5-Stars to this payback 2, Because this is the best 3D {tmkeyword} ever and it have a realistic graphics and I wish they could add motorbikes, bicycles and also police/soldiers helicopters because I love to be chased by the police in every {tmkeyword} mode that I've played in this payback {tmkeyword}.
Sir plz give new updates like entering into buildings and safe house where we can save our {tmkeyword} and free roam open world. plz new 5 cities and 10 cars Like Ferrari Bugatti etc... and build weapon store. where we can buy weapons. in the gang war build Like shield which it can protect us. and we need dress shopping. thank you sir! have a nice day!
This {tmkeyword} is epic. The story takes us back to the classic Amiga days, where we go to payphones, finish mission or just blast everything on our way! The graphics and all are impressive and beautiful! The intro was spot on! Please, never stop updating this {tmkeyword}.
This {tmkeyword} is a amazing {tmkeyword}.This is best simulator and fighting {tmkeyword}🥳
I like the {tmkeyword} very much as he graphics are good,the {tmkeyword}play is smooth...There are many moods to play.You can play races,gang fighting, chasing, etc .. The story section is very good and the prisoner escape level is nice.
This is the most awesome {tmkeyword} ive ever played oh my god its so awesome the controls are good the graphics is amazing and the effects is awesome But theres a problem in this {tmkeyword} theres no jump button . And add more maps And also add jump button and new weapons,cars, features please I really love this {tmkeyword} i hope that there a jump button soon
This is a good {tmkeyword} l love the maps, the cars, the story mode, the custom and especially the multi-player I play a lot of multiplayer {tmkeyword}s with my friends. SUCH A GOOD {tmkeyword}. I hope there will be PAYBACK 3 💯💯💯😎😎(^o^)
Apex designs thank you for creating this {tmkeyword} this is one of my most favorite {tmkeyword} ever. And there are few improvements. And please apex make an update that characters can enter a car by opening a door. And the first person on camera if you drive will see the inside Interior and add some new cars and change the car sounds and make an update that the citizens can now talk and add new weapons and add new places and put radio sounds at the car. Please Apex designs make that update real.
Hi, I can't tell you that how amazing {tmkeyword} is this. The starting video, the cars,the missions and everything. I have finished my all challenges and campaign. And one thing the mission in story that is CAUGHT BY THE FUZZ is so small and the REMOTE CONTROL mission is so amazing. I love this {tmkeyword} so much😊😊😊😊😊🚃🚆🚅🚈🚊
Glorious. A tale of a lowlife criminal rising the ranks, getting caught by the fuzz, and proving he was born slippy. I presume the intro in the {tmkeyword} is actually the end - Born Slippy would have you throw grenades off a rooftop, signifying that the world has come to this. Chaos. Explosions. The tank in the intro could also mean the final battle in Requiem Mass, being completely outgunned. Verdict: 5/5.
It is a really time killer Superb But there is a level which we can't cross so not able to play the last stage Interesting {tmkeyword} Superb graphic and control would be more fantastic if you add more Stories to play out with and make it more harder Over-all a marvellous {tmkeyword} keep it up 👍
the {tmkeyword}'s amazing there's just one thing. crash physics, I wish the crash physics were just a bit better say you crash into a wall your front gets messed up and well you know the rest just please add crash physics please also make it to where you can have popped tires and loose tires it be WAAAAAY more fun if that happened
This {tmkeyword} is just amazing!but there is very frequent frame drops between 30 minutes to 1 hour of {tmkeyword}play. One thing about this {tmkeyword} is that you will never get bored with this {tmkeyword} with the same Misson also. Surely recommend to download this {tmkeyword}.🥰🥰🥰
This is a fun {tmkeyword} especially online.. once you place this {tmkeyword} to manys time it start to get boring really quick.. the new maps were fun but the got borin to.. is it ok if i ask? Can you add a "map Editor" so we can create new maps.. any one Agree?... and Developers dont add limits to the "map Editor" if you agree with me but plz add "map editor" that would be awesome thank you.
I really love this {tmkeyword} it is on fire or let me just say ashes,please I beg of you to download it. This is to the producers let the character to be able to swim, sweat, see through glass, to enter buildings, able to use fist in fighting, there should be NAVY, AIRFORCE
I don't know how to describe it but this is a masterpiece {tmkeyword} . Looks like gta 4 graphics but how it will look in phone. The developers took this to next level and developed this {tmkeyword} Know as PAYBACK 2 , please rate and play this {tmkeyword} 🎯
This is an amazing {tmkeyword},I enjoyed playing it but would suggest you update the {tmkeyword} where by you introduce new mission, allowing the character to enter building and bring in new infrastructure
Very good {tmkeyword} for its size and also has multiple maps and many other things to do, overall a solid {tmkeyword} for this size, developers did a great job in this {tmkeyword}.
For me the {tmkeyword} is absolute creativity. I like it it and spend most of my time playing it.even when I don't have Wi-Fi I hop on and complete my missions. I love the {tmkeyword}
great {tmkeyword} love the quality and plotline, But my friends and I do have one request please add offline multiplayer so that we can all play the {tmkeyword} at the same time since most of us don't really have a stable network connection : )
it is wonderful {tmkeyword} I have played this from 6th to 11th but never completed levels but now I have those cars are cool and weapons are 0p i loved this {tmkeyword} because I can take revenge on police when iam board but now it's updated 😭😞😭😞😭😞😞 I can't see properly what's there at front and some timeand hack by itself and the rocket doesn't follow my direction now I feel a bit tention I spend 1 hour playing this but now is acting weird so plz fix this or i can't spend time toPLAY PAY BACK 2
Fun? Yes. Creative/Innovative? Absolutely. But a few key missing things: 1. You cannot swim. 2. You cannot Jump. 3. You cannot Climb 4. You cannot Crouch. but atleast its fun and a very great {tmkeyword} to pass the time.😊
the {tmkeyword} is so cool,as far as you complete all the levels, you will surely enjoy it, bullet everywhere,by looking through the map in the {tmkeyword} you will enjoy it 🥺.
this e very he has to be the best offline {tmkeyword} ever. But I think the should add other features like jumping,swimming,robbery etc just to make the {tmkeyword} more alive.
It is the best {tmkeyword} i ever played but please add some animation, such as car enter , exit animation , car bonet opens while crash etc .
I like this {tmkeyword}, graphic are so good. I enjoy every time when play this {tmkeyword}. You do everything in this {tmkeyword}, like Driving cars flying helicopter, boating and fighting on streets. {tmkeyword} control was good. Flying helicopter is my favorite. Many type of cars truck bus to drive like real. Good {tmkeyword}.
pls this {tmkeyword} is very good to play both online and offline mode but the ads are annoying and it makes players to lose connection with the servers if this continues I will be force to unrated this sweet {tmkeyword}
Nice {tmkeyword}. Good graffics and stupid AI enemy and teammate🤣🤣🤣🤣. easy level,s. we can get 8 coin everyday.I tell please add more level and city's, more AI playerand I rate 5 🌟
This is one of my best {tmkeyword} payback 2 There is not wrong with the graphics and the {tmkeyword} is really good And u guys if u want to play Ur campaign first finish it level by level don't jump from one place to another This {tmkeyword} is Good
I love these {tmkeyword}s but I really can't finish the prison {tmkeyword} but oh well I still enjoy the {tmkeyword} and it has awesome features and rps that u can make up so fun I would love to recommend it to anyone who is interested
I used to play this {tmkeyword} a lot when I was little. this {tmkeyword} 100% needs a remake, the graphics may suck but that's what makes this {tmkeyword} what it is. peak {tmkeyword} fr 🔥🔥🗣️🔥🔥
I really just love this {tmkeyword} payback, I wish it was an online {tmkeyword},and I also wish some could enter other houses and also own a house ,or turn it into a gangster {tmkeyword}.
the {tmkeyword} is very very good I like the {tmkeyword} in this {tmkeyword} has many cars but not a sport bike and normal bike can you add a bike for your audience {tmkeyword} has better graphic I rating five out of five please add bike thank you 😊
The {tmkeyword} is really interesting and it offers most of varieties. From personal experience I have never felt bored while playing the {tmkeyword}
the {tmkeyword} is very very good but I heard payback 3 is releasing but if you releasing payback 3 in more graphics and put more wepans and cars new and big bombs and neclur bombs and bikes new than more distraction
Yeah the most {tmkeyword}s that lauch for our android and iOS are not have that graphics but those {tmkeyword}s size is too large 1.2GB 2.2GB. sapose GTAsaga,GTAvc.GTA3 but this {tmkeyword} I like also the size is not too large only 250MB but graphics are really good controls are great but I think the map of the city is small and if the city's desin much be better
It's a very high graphic {tmkeyword}s it can feel u like gta v. And literally this is the mobile Edition of gta v. This {tmkeyword} is good but since 7-8 month's there is no update which I don't like it. And we can't swim in the water when we go in the water we drowned and die So, pls fix this and add a big map because all the maps are small so pls add big maps in which we can play with our friends, and add more missions.... And if u don't do this I will not play this {tmkeyword} and I will uninstall this {tmkeyword}.😡🤬k
